 ID,PARAM,Date,Concentration,SYM
08MH024,3,19-01-1979,9,
08MH024,3,20-01-1979,9,
08MH024,3,21-01-1979,9,
08MH024,3,22-01-1979,9,
08MH024,3,23-01-1979,9,
08MH024,3,24-01-1979,9,
08MH024,3,25-01-1979,9,
08MH024,3,26-01-1979,9,
08MH024,3,27-01-1979,9,
08MH024,3,28-01-1979,9,
08MH024,3,29-01-1979,9,
08MH024,3,30-01-1979,9,
08MH024,3,31-01-1979,10,
08MH024,3,1979-01-02,10,
08MH024,3,1979-02-02,11,
08MH024,3,1979-03-02,11,
08MH024,3,1979-04-02,12,
08MH024,3,1979-05-02,12,
08MH024,3,1979-06-02,13,
08MH024,3,1979-07-02,14,
08MH024,3,1979-08-02,15,
08MH024,3,1979-09-02,17,S
08MH024,3,1979-10-02,20,
08MH024,3,1979-11-02,24,
08MH024,3,1979-12-02,28,
08MH024,3,13-02-1979,32,S
08MH024,3,14-02-1979,29,
08MH024,3,15-02-1979,23,
08MH024,3,16-02-1979,19,
08MH024,3,17-02-1979,15,
08MH024,3,18-02-1979,14,
08MH024,3,19-02-1979,12,
08MH024,3,20-02-1979,11,S
08MH024,3,21-02-1979,12,
08MH024,3,22-02-1979,15,
08MH024,3,23-02-1979,19,
08MH024,3,24-02-1979,23,
08MH024,3,25-02-1979,27,
08MH024,3,26-02-1979,30,
08MH024,3,27-02-1979,29,
08MH024,3,28-02-1979,27,
08MH024,3,1979-01-03,25,
08MH024,3,1979-02-03,23,
08MH024,3,1979-03-03,23,
08MH024,3,1979-04-03,24,
08MH024,3,1979-05-03,26,
08MH024,3,1979-06-03,28,S
08MH024,3,1979-07-03,29,
08MH024,3,1979-08-03,29,
08MH024,3,1979-09-03,30,S
08MH024,3,1979-10-03,30,
08MH024,3,1979-11-03,30,
08MH024,3,1979-12-03,30,
08MH024,3,13-03-1979,30,
08MH024,3,14-03-1979,30,
08MH024,3,15-03-1979,31,
08MH024,3,16-03-1979,32,
08MH024,3,17-03-1979,32,
08MH024,3,18-03-1979,31,
08MH024,3,19-03-1979,31,
08MH024,3,20-03-1979,34,
08MH024,3,21-03-1979,42,
08MH024,3,22-03-1979,56,S
08MH024,3,23-03-1979,56,
08MH024,3,24-03-1979,55,
08MH024,3,25-03-1979,56,
08MH024,3,26-03-1979,60,
08MH024,3,27-03-1979,59,
08MH024,3,28-03-1979,52,
08MH024,3,29-03-1979,48,
08MH024,3,30-03-1979,45,S
08MH024,3,31-03-1979,39,
08MH024,3,1979-01-04,26,
08MH024,3,1979-02-04,19,S
08MH024,3,1979-03-04,20,S
08MH024,3,1979-04-04,22,
08MH024,3,1979-05-04,25,S
08MH024,3,1979-06-04,28,
08MH024,3,1979-07-04,32,
08MH024,3,1979-08-04,36,
08MH024,3,1979-09-04,40,
08MH024,3,1979-10-04,43,
08MH024,3,1979-11-04,46,S
08MH024,3,1979-12-04,53,
08MH024,3,13-04-1979,52,
08MH024,3,14-04-1979,69,
08MH024,3,15-04-1979,83,
08MH024,3,16-04-1979,100,
08MH024,3,17-04-1979,111,S
08MH024,3,18-04-1979,117,
08MH024,3,19-04-1979,121,S
08MH024,3,20-04-1979,119,
08MH024,3,21-04-1979,120,
08MH024,3,22-04-1979,120,
08MH024,3,23-04-1979,121,
08MH024,3,24-04-1979,125,S
08MH024,3,25-04-1979,149,
08MH024,3,26-04-1979,182,
08MH024,3,27-04-1979,231,
08MH024,3,28-04-1979,286,S
08MH024,3,29-04-1979,329,S
08MH024,3,30-04-1979,376,S
08MH024,3,1979-01-05,690,S
08MH024,3,1979-02-05,818,S
08MH024,3,1979-03-05,843,S
08MH024,3,1979-04-05,1020,S
08MH024,3,1979-05-05,1170,S
08MH024,3,1979-06-05,1240,S
08MH024,3,1979-07-05,1220,S
08MH024,3,1979-08-05,1130,S
08MH024,3,1979-09-05,794,S
08MH024,3,1979-10-05,552,S
08MH024,3,1979-11-05,541,S
08MH024,3,1979-12-05,457,S
08MH024,3,13-05-1979,302,S
08MH024,3,14-05-1979,230,S
08MH024,3,15-05-1979,243,S
08MH024,3,16-05-1979,223,S
08MH024,3,17-05-1979,202,S
08MH024,3,18-05-1979,173,S
08MH024,3,19-05-1979,202,S
08MH024,3,20-05-1979,224,S
08MH024,3,21-05-1979,212,S
08MH024,3,22-05-1979,231,S
08MH024,3,23-05-1979,202,S
08MH024,3,24-05-1979,262,S
08MH024,3,25-05-1979,451,S
08MH024,3,26-05-1979,332,S
08MH024,3,27-05-1979,222,S
08MH024,3,28-05-1979,377,S
08MH024,3,29-05-1979,462,S
08MH024,3,30-05-1979,581,S
08MH024,3,31-05-1979,506,S
08MH024,3,1979-01-06,473,S
08MH024,3,1979-02-06,339,S
08MH024,3,1979-03-06,207,S
08MH024,3,1979-04-06,187,S
08MH024,3,1979-05-06,186,S
08MH024,3,1979-06-06,284,S
08MH024,3,1979-07-06,255,S
08MH024,3,1979-08-06,233,S
08MH024,3,1979-09-06,222,S
08MH024,3,1979-10-06,251,S
08MH024,3,1979-11-06,259,S
08MH024,3,1979-12-06,240,S
08MH024,3,13-06-1979,207,S
08MH024,3,14-06-1979,184,S
08MH024,3,15-06-1979,209,S
08MH024,3,16-06-1979,188,S
08MH024,3,17-06-1979,186,S
08MH024,3,18-06-1979,160,S
08MH024,3,19-06-1979,164,S
08MH024,3,20-06-1979,165,S
08MH024,3,21-06-1979,164,S
08MH024,3,22-06-1979,173,S
08MH024,3,23-06-1979,153,S
08MH024,3,24-06-1979,131,S
08MH024,3,25-06-1979,130,S
08MH024,3,26-06-1979,131,S
08MH024,3,27-06-1979,149,S
08MH024,3,28-06-1979,161,S
08MH024,3,29-06-1979,182,S
08MH024,3,30-06-1979,184,S
08MH024,3,1979-01-07,182,S
08MH024,3,1979-02-07,225,S
08MH024,3,1979-03-07,237,S
08MH024,3,1979-04-07,252,S
08MH024,3,1979-05-07,203,S
08MH024,3,1979-06-07,204,S
08MH024,3,1979-07-07,221,S
08MH024,3,1979-08-07,185,S
08MH024,3,1979-09-07,139,S
08MH024,3,1979-10-07,188,S
08MH024,3,1979-11-07,199,S
08MH024,3,1979-12-07,198,S
08MH024,3,13-07-1979,151,S
08MH024,3,14-07-1979,160,S
08MH024,3,15-07-1979,140,S
08MH024,3,16-07-1979,134,S
08MH024,3,17-07-1979,119,S
08MH024,3,18-07-1979,102,S
08MH024,3,19-07-1979,101,S
08MH024,3,20-07-1979,91,S
08MH024,3,21-07-1979,100,S
08MH024,3,22-07-1979,86,S
08MH024,3,23-07-1979,102,S
08MH024,3,24-07-1979,105,S
08MH024,3,25-07-1979,101,S
08MH024,3,26-07-1979,109,S
08MH024,3,27-07-1979,92,S
08MH024,3,28-07-1979,91,S
08MH024,3,29-07-1979,88,S
08MH024,3,30-07-1979,80,S
08MH024,3,31-07-1979,60,S
08MH024,3,1979-01-08,38,
08MH024,3,1979-02-08,44,
08MH024,3,1979-03-08,54,
08MH024,3,1979-04-08,62,S
08MH024,3,1979-05-08,53,S
08MH024,3,1979-06-08,44,S
08MH024,3,1979-07-08,58,S
08MH024,3,1979-08-08,65,S
08MH024,3,1979-09-08,57,S
08MH024,3,1979-10-08,63,S
08MH024,3,1979-11-08,42,S
08MH024,3,1979-12-08,59,S
08MH024,3,13-08-1979,53,S
08MH024,3,14-08-1979,40,S
08MH024,3,15-08-1979,41,S
08MH024,3,16-08-1979,48,S
08MH024,3,17-08-1979,46,S
08MH024,3,18-08-1979,39,S
08MH024,3,19-08-1979,33,S
08MH024,3,20-08-1979,42,S
08MH024,3,21-08-1979,44,S
08MH024,3,22-08-1979,34,S
08MH024,3,23-08-1979,34,S
08MH024,3,24-08-1979,41,S
08MH024,3,25-08-1979,33,S
08MH024,3,26-08-1979,36,S
08MH024,3,27-08-1979,32,
08MH024,3,28-08-1979,32,
08MH024,3,29-08-1979,25,S
08MH024,3,30-08-1979,24,
08MH024,3,31-08-1979,32,
08MH024,3,1979-01-09,31,
08MH024,3,1979-02-09,31,
08MH024,3,1979-03-09,34,
08MH024,3,1979-04-09,33,S
08MH024,3,1979-05-09,33,
08MH024,3,1979-06-09,33,
08MH024,3,1979-07-09,33,S
08MH024,3,1979-08-09,33,
08MH024,3,1979-09-09,35,
08MH024,3,1979-10-09,39,
08MH024,3,1979-11-09,42,S
08MH024,3,1979-12-09,39,
08MH024,3,13-09-1979,32,
08MH024,3,14-09-1979,27,S
08MH024,3,15-09-1979,25,
08MH024,3,16-09-1979,25,
08MH024,3,17-09-1979,24,
08MH024,3,18-09-1979,23,S
08MH024,3,19-09-1979,23,
08MH024,3,20-09-1979,22,
08MH024,3,21-09-1979,21,S
08MH024,3,22-09-1979,20,
08MH024,3,23-09-1979,19,
08MH024,3,24-09-1979,18,
08MH024,3,25-09-1979,17,S
08MH024,3,26-09-1979,16,
08MH024,3,27-09-1979,16,
08MH024,3,28-09-1979,15,S
08MH024,3,29-09-1979,16,
08MH024,3,30-09-1979,16,
08MH024,3,1979-01-10,17,
08MH024,3,1979-02-10,17,S
08MH024,3,1979-03-10,18,
08MH024,3,1979-04-10,18,
08MH024,3,1979-05-10,19,
08MH024,3,1979-06-10,21,
08MH024,3,1979-07-10,21,
08MH024,3,1979-08-10,20,
08MH024,3,1979-09-10,18,
08MH024,3,1979-10-10,17,
08MH024,3,1979-11-10,16,
08MH024,3,1979-12-10,15,
08MH024,3,13-10-1979,15,
08MH024,3,14-10-1979,14,
08MH024,3,15-10-1979,14,
08MH024,3,16-10-1979,14,
08MH024,3,17-10-1979,14,
08MH024,3,18-10-1979,15,
08MH024,3,19-10-1979,16,
08MH024,3,20-10-1979,17,
08MH024,3,21-10-1979,17,
08MH024,3,22-10-1979,18,
08MH024,3,23-10-1979,19,
08MH024,3,24-10-1979,20,
08MH024,3,25-10-1979,21,
08MH024,3,26-10-1979,22,
08MH024,3,27-10-1979,24,
08MH024,3,28-10-1979,24,
08MH024,3,29-10-1979,21,
08MH024,3,30-10-1979,17,S
08MH024,3,31-10-1979,16,
08MH024,3,1979-01-11,16,
08MH024,3,1979-02-11,16,
08MH024,3,1979-03-11,17,
08MH024,3,1979-04-11,18,
08MH024,3,1979-05-11,18,
08MH024,3,1979-06-11,16,
08MH024,3,1979-07-11,15,
08MH024,3,1979-08-11,14,
08MH024,3,1979-09-11,14,
08MH024,3,1979-10-11,14,
08MH024,3,1979-11-11,13,
08MH024,3,1979-12-11,13,
08MH024,3,13-11-1979,13,
08MH024,3,14-11-1979,15,
08MH024,3,15-11-1979,16,
08MH024,3,16-11-1979,17,
08MH024,3,17-11-1979,17,
08MH024,3,18-11-1979,18,
08MH024,3,19-11-1979,18,
08MH024,3,20-11-1979,17,
08MH024,3,21-11-1979,17,
08MH024,3,22-11-1979,18,
08MH024,3,23-11-1979,19,
08MH024,3,24-11-1979,20,
08MH024,3,25-11-1979,21,
08MH024,3,26-11-1979,21,
08MH024,3,27-11-1979,21,
08MH024,3,28-11-1979,20,
08MH024,3,29-11-1979,20,S
08MH024,3,30-11-1979,20,
08MH024,3,1979-01-12,20,
08MH024,3,1979-02-12,21,
08MH024,3,1979-03-12,23,
08MH024,3,1979-04-12,24,
08MH024,3,1979-05-12,24,
08MH024,3,1979-06-12,23,
08MH024,3,1979-07-12,22,
08MH024,3,1979-08-12,21,
08MH024,3,1979-09-12,22,
08MH024,3,1979-10-12,22,
08MH024,3,1979-11-12,22,
08MH024,3,1979-12-12,23,
08MH024,3,13-12-1979,27,
08MH024,3,14-12-1979,60,
08MH024,3,15-12-1979,71,
08MH024,3,16-12-1979,31,
08MH024,3,17-12-1979,56,
08MH024,3,18-12-1979,121,
08MH024,3,19-12-1979,141,
08MH024,3,20-12-1979,141,
08MH024,3,21-12-1979,113,
08MH024,3,22-12-1979,92,
08MH024,3,23-12-1979,87,
08MH024,3,24-12-1979,88,
08MH024,3,25-12-1979,86,
08MH024,3,26-12-1979,80,
08MH024,3,27-12-1979,72,
08MH024,3,28-12-1979,64,
08MH024,3,29-12-1979,56,
08MH024,3,30-12-1979,50,
08MH024,3,31-12-1979,46,
08MH024,3,1980-01-01,44,
08MH024,3,1980-02-01,42,S
08MH024,3,1980-03-01,43,
08MH024,3,1980-04-01,44,
08MH024,3,1980-05-01,44,
08MH024,3,1980-06-01,45,
08MH024,3,1980-07-01,47,
08MH024,3,1980-08-01,51,
08MH024,3,1980-09-01,56,S
08MH024,3,1980-10-01,58,
08MH024,3,1980-11-01,59,
08MH024,3,1980-12-01,62,
08MH024,3,13-01-1980,63,
08MH024,3,14-01-1980,57,
08MH024,3,15-01-1980,50,
08MH024,3,16-01-1980,46,S
08MH024,3,17-01-1980,45,
08MH024,3,18-01-1980,45,
08MH024,3,19-01-1980,45,
08MH024,3,20-01-1980,47,
08MH024,3,21-01-1980,49,
08MH024,3,22-01-1980,51,
08MH024,3,23-01-1980,53,S
08MH024,3,24-01-1980,51,
08MH024,3,25-01-1980,50,
08MH024,3,26-01-1980,48,
08MH024,3,27-01-1980,45,
08MH024,3,28-01-1980,44,
08MH024,3,29-01-1980,46,
08MH024,3,30-01-1980,57,S
08MH024,3,31-01-1980,64,
08MH024,3,1980-01-02,63,
08MH024,3,1980-02-02,62,
08MH024,3,1980-03-02,61,
08MH024,3,1980-04-02,59,
08MH024,3,1980-05-02,56,
08MH024,3,1980-06-02,54,S
08MH024,3,1980-07-02,54,
08MH024,3,1980-08-02,53,
08MH024,3,1980-09-02,53,
08MH024,3,1980-10-02,53,
08MH024,3,1980-11-02,52,
08MH024,3,1980-12-02,51,
08MH024,3,13-02-1980,48,S
08MH024,3,14-02-1980,38,
08MH024,3,15-02-1980,25,S
08MH024,3,16-02-1980,26,
08MH024,3,17-02-1980,36,
08MH024,3,18-02-1980,44,
08MH024,3,19-02-1980,52,
08MH024,3,20-02-1980,55,S
08MH024,3,21-02-1980,53,
08MH024,3,22-02-1980,53,
08MH024,3,23-02-1980,53,
08MH024,3,24-02-1980,52,
08MH024,3,25-02-1980,49,
08MH024,3,26-02-1980,49,
08MH024,3,27-02-1980,55,S
08MH024,3,28-02-1980,59,
08MH024,3,29-02-1980,46,S
08MH024,3,1980-01-03,40,
08MH024,3,1980-02-03,41,
08MH024,3,1980-03-03,45,
08MH024,3,1980-04-03,50,
08MH024,3,1980-05-03,52,S
08MH024,3,1980-06-03,50,
08MH024,3,1980-07-03,48,
08MH024,3,1980-08-03,45,
08MH024,3,1980-09-03,42,
08MH024,3,1980-10-03,43,
08MH024,3,1980-11-03,48,S
08MH024,3,1980-12-03,57,
08MH024,3,13-03-1980,67,
08MH024,3,14-03-1980,64,
08MH024,3,15-03-1980,60,
08MH024,3,16-03-1980,57,
08MH024,3,17-03-1980,55,
08MH024,3,18-03-1980,53,
08MH024,3,19-03-1980,49,S
08MH024,3,20-03-1980,45,
08MH024,3,21-03-1980,39,
08MH024,3,22-03-1980,31,
08MH024,3,23-03-1980,22,
08MH024,3,24-03-1980,17,
08MH024,3,25-03-1980,12,
08MH024,3,26-03-1980,10,S
08MH024,3,27-03-1980,9,S
08MH024,3,28-03-1980,13,
08MH024,3,29-03-1980,18,
08MH024,3,30-03-1980,21,
08MH024,3,31-03-1980,22,
08MH024,3,1980-01-04,28,
08MH024,3,1980-02-04,37,S
08MH024,3,1980-03-04,42,
08MH024,3,1980-04-04,45,
08MH024,3,1980-05-04,48,
08MH024,3,1980-06-04,49,
08MH024,3,1980-07-04,50,
08MH024,3,1980-08-04,50,S
08MH024,3,1980-09-04,49,
08MH024,3,1980-10-04,48,
08MH024,3,1980-11-04,46,
08MH024,3,1980-12-04,41,
08MH024,3,13-04-1980,39,
08MH024,3,14-04-1980,39,
08MH024,3,15-04-1980,40,S
08MH024,3,16-04-1980,49,
08MH024,3,17-04-1980,67,
08MH024,3,18-04-1980,93,
08MH024,3,19-04-1980,135,
08MH024,3,20-04-1980,202,
08MH024,3,21-04-1980,208,
08MH024,3,22-04-1980,199,
08MH024,3,23-04-1980,194,
08MH024,3,24-04-1980,188,
08MH024,3,25-04-1980,183,
08MH024,3,26-04-1980,181,
08MH024,3,27-04-1980,180,
08MH024,3,28-04-1980,179,S
08MH024,3,29-04-1980,183,
08MH024,3,30-04-1980,197,
08MH024,3,1980-01-05,226,
08MH024,3,1980-02-05,243,
08MH024,3,1980-03-05,240,
08MH024,3,1980-04-05,228,
08MH024,3,1980-05-05,215,S
08MH024,3,1980-06-05,224,
08MH024,3,1980-07-05,242,S
08MH024,3,1980-08-05,236,
08MH024,3,1980-09-05,211,
08MH024,3,1980-10-05,186,S
08MH024,3,1980-11-05,185,
08MH024,3,1980-12-05,189,S
08MH024,3,13-05-1980,172,
08MH024,3,14-05-1980,146,
08MH024,3,15-05-1980,144,
08MH024,3,16-05-1980,198,S
08MH024,3,17-05-1980,324,S
08MH024,3,18-05-1980,412,
08MH024,3,19-05-1980,338,
08MH024,3,20-05-1980,204,
08MH024,3,21-05-1980,226,
08MH024,3,22-05-1980,173,S
08MH024,3,23-05-1980,135,
08MH024,3,24-05-1980,124,
08MH024,3,25-05-1980,151,
08MH024,3,26-05-1980,127,
08MH024,3,27-05-1980,102,
08MH024,3,28-05-1980,88,S
08MH024,3,29-05-1980,88,
08MH024,3,30-05-1980,89,
08MH024,3,31-05-1980,97,
08MH024,3,1980-01-06,104,
08MH024,3,1980-02-06,114,
08MH024,3,1980-03-06,123,
08MH024,3,1980-04-06,129,
08MH024,3,1980-05-06,127,
08MH024,3,1980-06-06,126,
08MH024,3,1980-07-06,121,
08MH024,3,1980-08-06,117,
08MH024,3,1980-09-06,112,S
08MH024,3,1980-10-06,106,
08MH024,3,1980-11-06,109,
08MH024,3,1980-12-06,145,
08MH024,3,13-06-1980,173,S
08MH024,3,14-06-1980,135,
08MH024,3,15-06-1980,116,
08MH024,3,16-06-1980,140,S
08MH024,3,17-06-1980,131,
08MH024,3,18-06-1980,154,S
08MH024,3,19-06-1980,298,
08MH024,3,20-06-1980,611,S
08MH024,3,21-06-1980,572,
08MH024,3,22-06-1980,405,
08MH024,3,23-06-1980,304,S
08MH024,3,24-06-1980,212,
08MH024,3,25-06-1980,142,S
08MH024,3,26-06-1980,114,
08MH024,3,27-06-1980,109,S
08MH024,3,28-06-1980,114,S
08MH024,3,29-06-1980,69,S
08MH024,3,30-06-1980,82,S
08MH024,3,1980-01-07,96,S
08MH024,3,1980-02-07,123,S
08MH024,3,1980-03-07,84,S
08MH024,3,1980-04-07,88,S
08MH024,3,1980-05-07,110,S
08MH024,3,1980-06-07,172,S
08MH024,3,1980-07-07,87,S
08MH024,3,1980-08-07,68,S
08MH024,3,1980-09-07,103,S
08MH024,3,1980-10-07,101,S
08MH024,3,1980-11-07,117,S
08MH024,3,1980-12-07,133,S
08MH024,3,13-07-1980,54,S
08MH024,3,14-07-1980,57,S
08MH024,3,15-07-1980,91,S
08MH024,3,16-07-1980,53,S
08MH024,3,17-07-1980,50,S
08MH024,3,18-07-1980,41,S
08MH024,3,19-07-1980,38,S
08MH024,3,20-07-1980,60,S
08MH024,3,21-07-1980,125,S
08MH024,3,22-07-1980,80,S
08MH024,3,23-07-1980,88,S
08MH024,3,24-07-1980,68,S
08MH024,3,25-07-1980,52,S
08MH024,3,26-07-1980,53,S
08MH024,3,27-07-1980,26,S
08MH024,3,28-07-1980,14,S
08MH024,3,29-07-1980,16,S
08MH024,3,30-07-1980,28,S
08MH024,3,31-07-1980,24,
08MH024,3,1980-01-08,15,S
08MH024,3,1980-02-08,13,
08MH024,3,1980-03-08,11,
08MH024,3,1980-04-08,11,
08MH024,3,1980-05-08,12,S
08MH024,3,1980-06-08,12,
08MH024,3,1980-07-08,12,
08MH024,3,1980-08-08,12,S
08MH024,3,1980-09-08,12,
08MH024,3,1980-10-08,13,
08MH024,3,1980-11-08,12,
08MH024,3,1980-12-08,13,S
08MH024,3,13-08-1980,13,
08MH024,3,14-08-1980,14,
08MH024,3,15-08-1980,28,S
08MH024,3,16-08-1980,22,
08MH024,3,17-08-1980,21,
08MH024,3,18-08-1980,21,
08MH024,3,19-08-1980,19,S
08MH024,3,20-08-1980,18,
08MH024,3,21-08-1980,18,
08MH024,3,22-08-1980,17,S
08MH024,3,23-08-1980,16,
08MH024,3,24-08-1980,20,
08MH024,3,25-08-1980,41,S
08MH024,3,26-08-1980,17,S
08MH024,3,27-08-1980,17,
08MH024,3,28-08-1980,19,
08MH024,3,29-08-1980,21,S
08MH024,3,30-08-1980,19,
08MH024,3,31-08-1980,17,
08MH024,3,1980-01-09,15,
08MH024,3,1980-02-09,12,S
08MH024,3,1980-03-09,12,
08MH024,3,1980-04-09,13,
08MH024,3,1980-05-09,12,S
08MH024,3,1980-06-09,10,
08MH024,3,1980-07-09,10,
08MH024,3,1980-08-09,10,
08MH024,3,1980-09-09,8,S
08MH024,3,1980-10-09,7,
08MH024,3,1980-11-09,7,
08MH024,3,1980-12-09,9,S
08MH024,3,13-09-1980,10,
08MH024,3,14-09-1980,12,
08MH024,3,15-09-1980,21,
08MH024,3,16-09-1980,27,S
08MH024,3,17-09-1980,23,
08MH024,3,18-09-1980,19,
08MH024,3,19-09-1980,18,S
08MH024,3,20-09-1980,17,
08MH024,3,21-09-1980,16,
08MH024,3,22-09-1980,16,
08MH024,3,23-09-1980,18,S
08MH024,3,24-09-1980,18,
08MH024,3,25-09-1980,18,
08MH024,3,26-09-1980,17,S
08MH024,3,27-09-1980,18,
08MH024,3,28-09-1980,19,
08MH024,3,29-09-1980,20,
08MH024,3,30-09-1980,21,S
08MH024,3,1980-01-10,27,
08MH024,3,1980-02-10,31,S
08MH024,3,1980-03-10,17,S
08MH024,3,1980-04-10,19,
08MH024,3,1980-05-10,39,
08MH024,3,1980-06-10,30,
08MH024,3,1980-07-10,32,
08MH024,3,1980-08-10,36,
08MH024,3,1980-09-10,45,
08MH024,3,1980-10-10,52,S
08MH024,3,1980-11-10,50,
08MH024,3,1980-12-10,45,
08MH024,3,13-10-1980,39,
08MH024,3,14-10-1980,33,
08MH024,3,15-10-1980,25,
08MH024,3,16-10-1980,18,
08MH024,3,17-10-1980,15,S
08MH024,3,18-10-1980,14,
08MH024,3,19-10-1980,15,
08MH024,3,20-10-1980,19,
08MH024,3,21-10-1980,24,S
08MH024,3,22-10-1980,23,
08MH024,3,23-10-1980,22,
08MH024,3,24-10-1980,20,S
08MH024,3,25-10-1980,23,
08MH024,3,26-10-1980,25,
08MH024,3,27-10-1980,23,
08MH024,3,28-10-1980,21,
08MH024,3,29-10-1980,21,
08MH024,3,30-10-1980,20,
08MH024,3,31-10-1980,20,S
08MH024,3,1980-01-11,20,
08MH024,3,1980-02-11,21,
08MH024,3,1980-03-11,22,S
08MH024,3,1980-04-11,22,
08MH024,3,1980-05-11,23,
08MH024,3,1980-06-11,25,
08MH024,3,1980-07-11,29,S
08MH024,3,1980-08-11,75,
08MH024,3,1980-09-11,142,
08MH024,3,1980-10-11,136,
08MH024,3,1980-11-11,118,
08MH024,3,1980-12-11,106,
08MH024,3,13-11-1980,99,
08MH024,3,14-11-1980,95,S
08MH024,3,15-11-1980,89,
08MH024,3,16-11-1980,73,
08MH024,3,17-11-1980,60,
08MH024,3,18-11-1980,49,
08MH024,3,19-11-1980,40,
08MH024,3,20-11-1980,37,
08MH024,3,21-11-1980,38,
08MH024,3,22-11-1980,49,
08MH024,3,23-11-1980,43,
08MH024,3,24-11-1980,37,
08MH024,3,25-11-1980,37,
08MH024,3,26-11-1980,43,
08MH024,3,27-11-1980,51,
08MH024,3,28-11-1980,58,S
08MH024,3,29-11-1980,46,
08MH024,3,30-11-1980,30,
08MH024,3,1980-01-12,9,S
08MH024,3,1980-02-12,7,
08MH024,3,1980-03-12,7,
08MH024,3,1980-04-12,7,
08MH024,3,1980-05-12,6,
08MH024,3,1980-06-12,5,
08MH024,3,1980-07-12,5,
08MH024,3,1980-08-12,4,
08MH024,3,1980-09-12,5,
08MH024,3,1980-10-12,6,
08MH024,3,1980-11-12,13,
08MH024,3,1980-12-12,20,
08MH024,3,13-12-1980,21,
08MH024,3,14-12-1980,21,
08MH024,3,15-12-1980,26,
08MH024,3,16-12-1980,32,
08MH024,3,17-12-1980,42,
08MH024,3,18-12-1980,54,
08MH024,3,19-12-1980,60,S
08MH024,3,20-12-1980,123,
08MH024,3,21-12-1980,307,
08MH024,3,22-12-1980,218,
08MH024,3,23-12-1980,105,
08MH024,3,24-12-1980,57,
08MH024,3,25-12-1980,193,
08MH024,3,26-12-1980,863,S
08MH024,3,27-12-1980,1410,S
08MH024,3,28-12-1980,453,S
08MH024,3,29-12-1980,84,S
08MH024,3,30-12-1980,60,S
08MH024,3,31-12-1980,60,S
08MH024,3,1981-01-01,61,
08MH024,3,1981-02-01,61,
08MH024,3,1981-03-01,61,
08MH024,3,1981-04-01,60,
08MH024,3,1981-05-01,58,
08MH024,3,1981-06-01,56,S
08MH024,3,1981-07-01,54,
08MH024,3,1981-08-01,52,
08MH024,3,1981-09-01,49,
08MH024,3,1981-10-01,46,
08MH024,3,1981-11-01,43,
08MH024,3,1981-12-01,41,
08MH024,3,13-01-1981,38,
08MH024,3,14-01-1981,36,
08MH024,3,15-01-1981,33,
08MH024,3,16-01-1981,31,
08MH024,3,17-01-1981,29,
08MH024,3,18-01-1981,29,
08MH024,3,19-01-1981,29,
08MH024,3,20-01-1981,29,
08MH024,3,21-01-1981,29,
08MH024,3,22-01-1981,29,
08MH024,3,23-01-1981,30,
08MH024,3,24-01-1981,30,
08MH024,3,25-01-1981,33,
08MH024,3,26-01-1981,36,
08MH024,3,27-01-1981,41,
08MH024,3,28-01-1981,45,S
08MH024,3,29-01-1981,44,
08MH024,3,30-01-1981,41,
08MH024,3,31-01-1981,38,
08MH024,3,1981-01-02,33,
08MH024,3,1981-02-02,27,
08MH024,3,1981-03-02,21,
08MH024,3,1981-04-02,17,S
08MH024,3,1981-05-02,16,
08MH024,3,1981-06-02,16,
08MH024,3,1981-07-02,17,
08MH024,3,1981-08-02,18,
08MH024,3,1981-09-02,20,
08MH024,3,1981-10-02,22,
08MH024,3,1981-11-02,24,
08MH024,3,1981-12-02,26,
08MH024,3,13-02-1981,29,
08MH024,3,14-02-1981,31,
08MH024,3,15-02-1981,34,
08MH024,3,16-02-1981,36,S
08MH024,3,17-02-1981,39,
08MH024,3,18-02-1981,41,
08MH024,3,19-02-1981,42,
08MH024,3,20-02-1981,43,
08MH024,3,21-02-1981,43,
08MH024,3,22-02-1981,43,
08MH024,3,23-02-1981,43,
08MH024,3,24-02-1981,41,
08MH024,3,25-02-1981,39,
08MH024,3,26-02-1981,37,
08MH024,3,27-02-1981,34,
08MH024,3,28-02-1981,30,
08MH024,3,1981-01-03,26,
08MH024,3,1981-02-03,22,
08MH024,3,1981-03-03,18,
08MH024,3,1981-04-03,15,
08MH024,3,1981-05-03,13,S
08MH024,3,1981-06-03,14,S
08MH024,3,1981-07-03,15,
08MH024,3,1981-08-03,15,
08MH024,3,1981-09-03,16,
08MH024,3,1981-10-03,16,
08MH024,3,1981-11-03,16,
08MH024,3,1981-12-03,16,
08MH024,3,13-03-1981,16,
08MH024,3,14-03-1981,17,
08MH024,3,15-03-1981,17,
08MH024,3,16-03-1981,18,S
08MH024,3,17-03-1981,18,
08MH024,3,18-03-1981,18,
08MH024,3,19-03-1981,19,
08MH024,3,20-03-1981,20,
08MH024,3,21-03-1981,20,
08MH024,3,22-03-1981,22,
08MH024,3,23-03-1981,23,
08MH024,3,24-03-1981,25,
08MH024,3,25-03-1981,26,
08MH024,3,26-03-1981,27,
08MH024,3,27-03-1981,28,
08MH024,3,28-03-1981,29,
08MH024,3,29-03-1981,29,
08MH024,3,30-03-1981,30,
08MH024,3,31-03-1981,31,
08MH024,3,1981-01-04,32,S
08MH024,3,1981-02-04,34,
08MH024,3,1981-03-04,37,
