,Concentration,Date,lnSSC_predicted,SSC_predicted,ln_Concentration,Value
1483,,1988-01-23,,,,947.0
1484,,1988-01-24,,,,924.0
1485,,1988-01-25,,,,911.0
1486,,1988-01-26,,,,891.0
1487,,1988-01-27,,,,880.0
1488,,1988-01-28,,,,925.0
1489,,1988-01-29,,,,1130.0
1490,,1988-01-30,,,,1190.0
1491,,1988-01-31,,,,957.0
1492,,1988-02-01,,,,867.0
1493,,1988-02-02,,,,812.0
1494,,1988-02-03,,,,788.0
1495,,1988-02-04,,,,772.0
1496,,1988-02-05,,,,766.0
1497,,1988-02-06,,,,775.0
1498,,1988-02-07,,,,862.0
1499,,1988-02-08,,,,885.0
1500,,1988-02-09,,,,943.0
1501,,1988-02-10,,,,883.0
1502,,1988-02-11,,,,841.0
1503,,1988-02-12,,,,1050.0
1504,,1988-02-13,,,,1170.0
1505,,1988-02-14,,,,1050.0
1506,,1988-02-15,,,,1110.0
1507,,1988-02-16,,,,1140.0
1508,,1988-02-17,,,,1010.0
1509,,1988-02-18,,,,1090.0
1510,,1988-02-19,,,,1010.0
1511,,1988-02-20,,,,1050.0
1512,,1988-02-21,,,,1070.0
1513,,1988-02-22,,,,1010.0
1514,,1988-02-23,,,,1030.0
1515,,1988-02-24,,,,1100.0
1516,,1988-02-25,,,,1050.0
1517,,1988-02-26,,,,1010.0
1518,,1988-02-27,,,,1020.0
1519,,1988-02-28,,,,1060.0
1520,,1988-02-29,,,,1080.0
1521,,1988-03-01,,,,1130.0
1522,,1988-03-02,,,,1120.0
1523,,1988-03-03,,,,1190.0
1524,,1988-03-04,,,,1120.0
1525,,1988-03-05,,,,1110.0
1526,,1988-03-06,,,,1250.0
1527,,1988-03-07,,,,1170.0
1528,,1988-03-08,,,,1130.0
1529,,1988-03-09,,,,1310.0
1530,,1988-03-10,,,,1270.0
1531,,1988-03-11,,,,1230.0
1532,,1988-03-12,,,,1190.0
1533,,1988-03-13,,,,1140.0
1534,,1988-03-14,,,,1070.0
1535,,1988-03-15,,,,1070.0
1536,,1988-03-16,,,,1080.0
1537,,1988-03-17,,,,1070.0
1538,,1988-03-18,,,,1070.0
1539,,1988-03-19,,,,1080.0
1540,,1988-03-20,,,,1190.0
1541,,1988-03-21,,,,1200.0
1542,,1988-03-22,,,,1200.0
1543,,1988-03-23,,,,1310.0
1544,,1988-03-24,,,,1410.0
1545,,1988-03-25,,,,1400.0
1546,,1988-03-26,,,,1430.0
1547,,1988-03-27,,,,1520.0
1548,,1988-03-28,,,,1380.0
1549,,1988-03-29,,,,1320.0
1550,,1988-03-30,,,,1260.0
1551,,1988-03-31,,,,1220.0
1552,,1988-04-01,,,,1350.0
1553,,1988-04-02,,,,1470.0
1554,,1988-04-03,,,,1550.0
1555,,1988-04-04,,,,1700.0
1556,,1988-04-05,,,,1510.0
1557,,1988-04-06,,,,1590.0
1558,,1988-04-07,,,,1900.0
1559,,1988-04-08,,,,1790.0
1560,4.0,1988-04-09,4.618703624999998,165.17796083749997,1.3862943611198906,1690.0
1561,,1988-04-10,,,,1620.0
1562,,1988-04-11,,,,1620.0
1563,,1988-04-12,,,,1660.0
1564,,1988-04-13,,,,1710.0
1565,,1988-04-14,,,,1860.0
1566,,1988-04-15,,,,2000.0
1567,,1988-04-16,,,,2210.0
1568,,1988-04-17,,,,2420.0
1569,,1988-04-18,,,,2830.0
1570,,1988-04-19,,,,3210.0
1571,,1988-04-20,,,,3710.0
1572,,1988-04-21,,,,4160.0
1573,,1988-04-22,,,,4630.0
1574,,1988-04-23,,,,4770.0
1575,,1988-04-24,,,,4830.0
1576,,1988-04-25,,,,4630.0
1577,,1988-04-26,,,,4640.0
1578,,1988-04-27,,,,4690.0
1579,,1988-04-28,,,,4640.0
1580,,1988-04-29,,,,4600.0
1581,,1988-04-30,,,,4590.0
1582,,1988-05-01,,,,4610.0
1583,,1988-05-02,,,,4760.0
1584,,1988-05-03,,,,4900.0
1585,,1988-05-04,,,,4740.0
1586,,1988-05-05,,,,4430.0
1587,,1988-05-06,,,,4200.0
1588,,1988-05-07,,,,4030.0
1589,,1988-05-08,,,,4020.0
1590,,1988-05-09,,,,4170.0
1591,,1988-05-10,,,,4310.0
1592,,1988-05-11,,,,4590.0
1593,,1988-05-12,,,,5200.0
1594,,1988-05-13,,,,6060.0
1595,,1988-05-14,,,,6550.0
1596,,1988-05-15,,,,6760.0
1597,,1988-05-16,,,,7390.0
1598,,1988-05-17,,,,8040.0
1599,,1988-05-18,,,,8050.0
1600,,1988-05-19,,,,7680.0
1601,,1988-05-20,,,,7390.0
1602,,1988-05-21,,,,7170.0
1603,,1988-05-22,,,,6970.0
1604,,1988-05-23,,,,6870.0
1605,,1988-05-24,,,,6610.0
1606,,1988-05-25,,,,6460.0
1607,,1988-05-26,,,,6740.0
1608,,1988-05-27,,,,7030.0
1609,,1988-05-28,,,,7230.0
1610,,1988-05-29,,,,7240.0
1611,,1988-05-30,,,,6860.0
1612,,1988-05-31,,,,6710.0
1613,,1988-06-01,,,,6730.0
1614,,1988-06-02,,,,6620.0
1615,,1988-06-03,,,,6540.0
1616,,1988-06-04,,,,6420.0
1617,,1988-06-05,,,,6230.0
1618,,1988-06-06,,,,6070.0
1619,,1988-06-07,,,,5950.0
1620,,1988-06-08,,,,5910.0
1621,,1988-06-09,,,,5980.0
1622,,1988-06-10,,,,6140.0
1623,,1988-06-11,,,,6490.0
1624,,1988-06-12,,,,6820.0
1625,,1988-06-13,,,,6960.0
1626,,1988-06-14,,,,7020.0
1627,,1988-06-15,,,,7120.0
1628,,1988-06-16,,,,7200.0
1629,,1988-06-17,,,,7220.0
1630,,1988-06-18,,,,7170.0
1631,,1988-06-19,,,,7260.0
1632,,1988-06-20,,,,7370.0
1633,,1988-06-21,,,,7480.0
1634,,1988-06-22,,,,7590.0
1635,,1988-06-23,,,,7580.0
1636,,1988-06-24,,,,7280.0
1637,,1988-06-25,,,,7030.0
1638,,1988-06-26,,,,7020.0
1639,,1988-06-27,,,,7100.0
1640,,1988-06-28,,,,7010.0
1641,,1988-06-29,,,,6800.0
1642,,1988-06-30,,,,6630.0
1643,,1988-07-01,,,,6610.0
1644,,1988-07-02,,,,6610.0
1645,,1988-07-03,,,,6610.0
1646,,1988-07-04,,,,6470.0
1647,,1988-07-05,,,,6160.0
1648,,1988-07-06,,,,5880.0
1649,,1988-07-07,,,,5630.0
1650,,1988-07-08,,,,5420.0
1651,,1988-07-09,,,,5270.0
1652,,1988-07-10,,,,5200.0
1653,,1988-07-11,,,,5240.0
1654,,1988-07-12,,,,5280.0
1655,,1988-07-13,,,,5490.0
1656,,1988-07-14,,,,5460.0
1657,,1988-07-15,,,,5510.0
1658,,1988-07-16,,,,5590.0
1659,,1988-07-17,,,,5510.0
1660,,1988-07-18,,,,5310.0
1661,,1988-07-19,,,,5060.0
1662,,1988-07-20,,,,4820.0
1663,61.0,1988-07-21,3.002086424999998,21.299904949999956,4.110873864173311,4630.0
1664,,1988-07-22,,,,4490.0
1665,,1988-07-23,,,,4380.0
1666,,1988-07-24,,,,4330.0
1667,,1988-07-25,,,,4380.0
1668,,1988-07-26,,,,4450.0
1669,,1988-07-27,,,,4420.0
1670,,1988-07-28,,,,4420.0
1671,,1988-07-29,,,,4350.0
1672,54.0,1988-07-30,2.915732025000001,12.077586075000056,3.9889840465642745,4370.0
1673,,1988-07-31,,,,4310.0
1674,,1988-08-01,,,,4220.0
1675,,1988-08-02,,,,4140.0
1676,,1988-08-03,,,,3940.0
1677,,1988-08-04,,,,3770.0
1678,,1988-08-05,,,,3650.0
1679,,1988-08-06,,,,3580.0
1680,,1988-08-07,,,,3490.0
1681,,1988-08-08,,,,3520.0
1682,,1988-08-09,,,,3600.0
1683,,1988-08-10,,,,3650.0
1684,,1988-08-11,,,,3560.0
1685,,1988-08-12,,,,3560.0
1686,,1988-08-13,,,,3780.0
1687,,1988-08-14,,,,3840.0
1688,,1988-08-15,,,,3750.0
1689,,1988-08-16,,,,3530.0
1690,,1988-08-17,,,,3400.0
1691,,1988-08-18,,,,3300.0
1692,,1988-08-19,,,,3190.0
1693,,1988-08-20,,,,3120.0
1694,,1988-08-21,,,,3110.0
1695,,1988-08-22,,,,3110.0
1696,,1988-08-23,,,,3150.0
1697,,1988-08-24,,,,3190.0
1698,,1988-08-25,,,,3120.0
1699,,1988-08-26,,,,3050.0
1700,,1988-08-27,,,,2940.0
1701,,1988-08-28,,,,2900.0
1702,,1988-08-29,,,,2880.0
1703,,1988-08-30,,,,2930.0
1704,2.0,1988-08-31,2.380087987500001,18.356157687500144,0.6931471805599453,2930.0
1705,,1988-09-01,,,,2890.0
1706,,1988-09-02,,,,2840.0
1707,,1988-09-03,,,,2810.0
1708,,1988-09-04,,,,2770.0
1709,,1988-09-05,,,,2680.0
1710,,1988-09-06,,,,2540.0
1711,,1988-09-07,,,,2590.0
1712,,1988-09-08,,,,2610.0
1713,,1988-09-09,,,,2650.0
1714,,1988-09-10,,,,2680.0
1715,,1988-09-11,,,,2710.0
1716,,1988-09-12,,,,2710.0
1717,,1988-09-13,,,,2520.0
1718,,1988-09-14,,,,2350.0
1719,,1988-09-15,,,,2220.0
1720,,1988-09-16,,,,2140.0
1721,,1988-09-17,,,,2090.0
1722,,1988-09-18,,,,2050.0
1723,,1988-09-19,,,,2050.0
1724,,1988-09-20,,,,2040.0
1725,,1988-09-21,,,,1940.0
1726,,1988-09-22,,,,1890.0
1727,,1988-09-23,,,,1860.0
1728,,1988-09-24,,,,1830.0
1729,,1988-09-25,,,,1870.0
1730,,1988-09-26,,,,1860.0
1731,,1988-09-27,,,,1900.0
1732,,1988-09-28,,,,1790.0
1733,,1988-09-29,,,,1730.0
1734,,1988-09-30,,,,1690.0
1735,,1988-10-01,,,,1670.0
1736,,1988-10-02,,,,1610.0
1737,,1988-10-03,,,,1860.0
1738,,1988-10-04,,,,2050.0
1739,,1988-10-05,,,,2080.0
1740,,1988-10-06,,,,1960.0
1741,,1988-10-07,,,,1870.0
1742,,1988-10-08,,,,1820.0
1743,,1988-10-09,,,,1770.0
1744,,1988-10-10,,,,1720.0
1745,,1988-10-11,,,,1690.0
1746,,1988-10-12,,,,1660.0
1747,,1988-10-13,,,,1650.0
1748,,1988-10-14,,,,1880.0
1749,,1988-10-15,,,,2330.0
1750,,1988-10-16,,,,2920.0
1751,,1988-10-17,,,,2370.0
1752,,1988-10-18,,,,2230.0
1753,,1988-10-19,,,,2160.0
1754,,1988-10-20,,,,2190.0
1755,,1988-10-21,,,,2100.0
1756,,1988-10-22,,,,2130.0
1757,,1988-10-23,,,,2000.0
1758,,1988-10-24,,,,2050.0
1759,,1988-10-25,,,,2060.0
1760,,1988-10-26,,,,2030.0
1761,,1988-10-27,,,,2070.0
1762,,1988-10-28,,,,1990.0
1763,,1988-10-29,,,,1930.0
1764,,1988-10-30,,,,1930.0
1765,,1988-10-31,,,,1970.0
1766,,1988-11-01,,,,1940.0
1767,,1988-11-02,,,,2050.0
1768,,1988-11-03,,,,2390.0
1769,,1988-11-04,,,,2560.0
1770,,1988-11-05,,,,2440.0
1771,,1988-11-06,,,,3690.0
1772,,1988-11-07,,,,3260.0
1773,,1988-11-08,,,,2930.0
1774,,1988-11-09,,,,2740.0
1775,,1988-11-10,,,,2630.0
1776,,1988-11-11,,,,2610.0
1777,,1988-11-12,,,,2520.0
1778,,1988-11-13,,,,2470.0
1779,,1988-11-14,,,,2330.0
1780,,1988-11-15,,,,2180.0
1781,,1988-11-16,,,,2080.0
1782,,1988-11-17,,,,2060.0
1783,,1988-11-18,,,,1920.0
1784,,1988-11-19,,,,1820.0
1785,,1988-11-20,,,,1940.0
1786,,1988-11-21,,,,1860.0
1787,,1988-11-22,,,,1860.0
1788,,1988-11-23,,,,2030.0
1789,,1988-11-24,,,,1910.0
1790,,1988-11-25,,,,1830.0
1791,,1988-11-26,,,,1800.0
1792,,1988-11-27,,,,1640.0
1793,,1988-11-28,,,,1700.0
1794,,1988-11-29,,,,1610.0
1795,,1988-11-30,,,,1520.0
1796,,1988-12-01,,,,1450.0
1797,,1988-12-02,,,,1510.0
1798,,1988-12-03,,,,1490.0
1799,,1988-12-04,,,,1550.0
1800,,1988-12-05,,,,1540.0
1801,,1988-12-06,,,,1490.0
1802,,1988-12-07,,,,1610.0
1803,,1988-12-08,,,,1580.0
1804,,1988-12-09,,,,1550.0
1805,,1988-12-10,,,,1510.0
1806,,1988-12-11,,,,1470.0
1807,,1988-12-12,,,,1470.0
1808,,1988-12-13,,,,2260.0
1809,,1988-12-14,,,,1880.0
1810,,1988-12-15,,,,1720.0
1811,,1988-12-16,,,,1600.0
1812,,1988-12-17,,,,1540.0
1813,,1988-12-18,,,,1470.0
1814,,1988-12-19,,,,1540.0
1815,,1988-12-20,,,,1310.0
1816,,1988-12-21,,,,1330.0
1817,,1988-12-22,,,,1260.0
1818,,1988-12-23,,,,1260.0
1819,,1988-12-24,,,,1290.0
1820,,1988-12-25,,,,1240.0
1821,,1988-12-26,,,,1220.0
1822,,1988-12-27,,,,1200.0
1823,,1988-12-28,,,,1120.0
1824,,1988-12-29,,,,1120.0
1825,,1988-12-30,,,,1100.0
1826,,1988-12-31,,,,1280.0
1827,,1989-01-01,,,,1180.0
1828,,1989-01-02,,,,1190.0
1829,,1989-01-03,,,,1120.0
1830,,1989-01-04,,,,1650.0
1831,,1989-01-05,,,,1380.0
1832,,1989-01-06,,,,1330.0
1833,,1989-01-07,,,,1210.0
1834,,1989-01-08,,,,1200.0
1835,,1989-01-09,,,,1170.0
1836,,1989-01-10,,,,1160.0
1837,,1989-01-11,,,,1160.0
1838,,1989-01-12,,,,1100.0
1839,,1989-01-13,,,,1170.0
1840,,1989-01-14,,,,1230.0
1841,,1989-01-15,,,,1260.0
1842,,1989-01-16,,,,1400.0
1843,,1989-01-17,,,,1590.0
1844,,1989-01-18,,,,1560.0
1845,,1989-01-19,,,,1490.0
1846,,1989-01-20,,,,1430.0
1847,,1989-01-21,,,,1430.0
1848,,1989-01-22,,,,1450.0
1849,,1989-01-23,,,,1430.0
1850,,1989-01-24,,,,1410.0
1851,,1989-01-25,,,,1330.0
1852,,1989-01-26,,,,1200.0
1853,,1989-01-27,,,,1250.0
1854,,1989-01-28,,,,1130.0
1855,,1989-01-29,,,,1190.0
1856,,1989-01-30,,,,1650.0
1857,,1989-01-31,,,,2260.0
1858,,1989-02-01,,,,1470.0
1859,,1989-02-02,,,,1160.0
1860,,1989-02-03,,,,1010.0
1861,,1989-02-04,,,,964.0
1862,,1989-02-05,,,,982.0
1863,,1989-02-06,,,,994.0
1864,,1989-02-07,,,,982.0
1865,,1989-02-08,,,,984.0
1866,,1989-02-09,,,,994.0
1867,,1989-02-10,,,,1000.0
1868,,1989-02-11,,,,1010.0
1869,,1989-02-12,,,,999.0
1870,,1989-02-13,,,,996.0
1871,,1989-02-14,,,,1010.0
1872,,1989-02-15,,,,1010.0
1873,,1989-02-16,,,,1000.0
1874,,1989-02-17,,,,978.0
1875,,1989-02-18,,,,949.0
1876,,1989-02-19,,,,943.0
1877,,1989-02-20,,,,939.0
1878,,1989-02-21,,,,938.0
1879,,1989-02-22,,,,1050.0
1880,,1989-02-23,,,,1100.0
1881,,1989-02-24,,,,1050.0
1882,,1989-02-25,,,,1030.0
1883,,1989-02-26,,,,1010.0
1884,,1989-02-27,,,,1000.0
1885,,1989-02-28,,,,982.0
1886,,1989-03-01,,,,945.0
1887,,1989-03-02,,,,891.0
1888,,1989-03-03,,,,879.0
1889,,1989-03-04,,,,881.0
1890,,1989-03-05,,,,910.0
1891,,1989-03-06,,,,1020.0
1892,,1989-03-07,,,,963.0
1893,,1989-03-08,,,,982.0
1894,,1989-03-09,,,,968.0
1895,,1989-03-10,,,,1090.0
1896,,1989-03-11,,,,1120.0
1897,,1989-03-12,,,,1210.0
1898,,1989-03-13,,,,1310.0
1899,,1989-03-14,,,,1240.0
1900,,1989-03-15,,,,1150.0
1901,,1989-03-16,,,,1040.0
1902,,1989-03-17,,,,1090.0
1903,,1989-03-18,,,,961.0
1904,,1989-03-19,,,,1010.0
1905,,1989-03-20,,,,998.0
1906,,1989-03-21,,,,974.0
1907,,1989-03-22,,,,1090.0
1908,,1989-03-23,,,,1000.0
1909,,1989-03-24,,,,966.0
1910,,1989-03-25,,,,1010.0
1911,,1989-03-26,,,,1080.0
1912,,1989-03-27,,,,1220.0
1913,,1989-03-28,,,,1330.0
1914,,1989-03-29,,,,1300.0
1915,,1989-03-30,,,,1300.0
1916,,1989-03-31,,,,1330.0
1917,,1989-04-01,,,,1270.0
1918,,1989-04-02,,,,1370.0
1919,,1989-04-03,,,,1480.0
1920,,1989-04-04,,,,1590.0
1921,,1989-04-05,,,,1710.0
1922,,1989-04-06,,,,1930.0
1923,,1989-04-07,,,,1980.0
1924,,1989-04-08,,,,1950.0
1925,,1989-04-09,,,,1930.0
1926,,1989-04-10,,,,1730.0
1927,,1989-04-11,,,,1710.0
1928,,1989-04-12,,,,1750.0
1929,,1989-04-13,,,,1830.0
1930,,1989-04-14,,,,1840.0
1931,,1989-04-15,,,,2030.0
1932,,1989-04-16,,,,2180.0
1933,,1989-04-17,,,,2220.0
1934,,1989-04-18,,,,2290.0
1935,,1989-04-19,,,,2360.0
1936,,1989-04-20,,,,2530.0
1937,,1989-04-21,,,,2780.0
1938,,1989-04-22,,,,2780.0
1939,,1989-04-23,,,,3000.0
1940,,1989-04-24,,,,3250.0
1941,,1989-04-25,,,,3470.0
1942,,1989-04-26,,,,3550.0
1943,,1989-04-27,,,,3540.0
1944,,1989-04-28,,,,3560.0
1945,,1989-04-29,,,,3640.0
1946,,1989-04-30,,,,3830.0
1947,,1989-05-01,,,,4050.0
1948,,1989-05-02,,,,4190.0
1949,,1989-05-03,,,,4480.0
1950,,1989-05-04,,,,4820.0
1951,,1989-05-05,,,,5080.0
1952,,1989-05-06,,,,5290.0
1953,,1989-05-07,,,,5640.0
1954,,1989-05-08,,,,5910.0
1955,,1989-05-09,,,,6200.0
1956,,1989-05-10,,,,6540.0
1957,,1989-05-11,,,,6770.0
1958,,1989-05-12,,,,6800.0
1959,,1989-05-13,,,,6910.0
1960,,1989-05-14,,,,6970.0
1961,,1989-05-15,,,,6780.0
1962,,1989-05-16,,,,6440.0
1963,,1989-05-17,,,,6070.0
1964,,1989-05-18,,,,5840.0
1965,,1989-05-19,,,,5690.0
1966,,1989-05-20,,,,5640.0
1967,,1989-05-21,,,,5650.0
1968,,1989-05-22,,,,5690.0
1969,,1989-05-23,,,,5530.0
1970,,1989-05-24,,,,5290.0
1971,,1989-05-25,,,,4930.0
1972,,1989-05-26,,,,4620.0
1973,,1989-05-27,,,,4480.0
1974,,1989-05-28,,,,4580.0
1975,,1989-05-29,,,,4640.0
1976,,1989-05-30,,,,4670.0
1977,,1989-05-31,,,,4790.0
1978,,1989-06-01,,,,5110.0
1979,,1989-06-02,,,,5590.0
1980,,1989-06-03,,,,6110.0
1981,,1989-06-04,,,,6540.0
1982,,1989-06-05,,,,7030.0
1983,,1989-06-06,,,,7500.0
1984,,1989-06-07,,,,7680.0
1985,,1989-06-08,,,,7790.0
1986,,1989-06-09,,,,7980.0
1987,,1989-06-10,,,,7970.0
1988,,1989-06-11,,,,7790.0
1989,,1989-06-12,,,,7700.0
1990,,1989-06-13,,,,7800.0
1991,,1989-06-14,,,,7880.0
1992,,1989-06-15,,,,7910.0
1993,,1989-06-16,,,,7850.0
1994,,1989-06-17,,,,7830.0
1995,,1989-06-18,,,,7940.0
1996,,1989-06-19,,,,7920.0
1997,,1989-06-20,,,,7640.0
1998,,1989-06-21,,,,7130.0
1999,,1989-06-22,,,,6670.0
2000,,1989-06-23,,,,6290.0
2001,,1989-06-24,,,,6040.0
2002,,1989-06-25,,,,5880.0
2003,,1989-06-26,,,,5800.0
2004,,1989-06-27,,,,5770.0
2005,,1989-06-28,,,,5740.0
2006,,1989-06-29,,,,5700.0
2007,,1989-06-30,,,,5790.0
2008,,1989-07-01,,,,5790.0
2009,,1989-07-02,,,,5600.0
2010,,1989-07-03,,,,5320.0
2011,,1989-07-04,,,,5140.0
2012,,1989-07-05,,,,5060.0
2013,,1989-07-06,,,,5040.0
2014,,1989-07-07,,,,4950.0
2015,,1989-07-08,,,,4830.0
2016,,1989-07-09,,,,4630.0
2017,,1989-07-10,,,,4440.0
2018,,1989-07-11,,,,4330.0
2019,,1989-07-12,,,,4300.0
2020,,1989-07-13,,,,4320.0
2021,,1989-07-14,,,,4360.0
2022,,1989-07-15,,,,4370.0
2023,,1989-07-16,,,,4450.0
2024,,1989-07-17,,,,4500.0
2025,,1989-07-18,,,,4590.0
2026,,1989-07-19,,,,4680.0
2027,,1989-07-20,,,,4750.0
2028,,1989-07-21,,,,4670.0
2029,,1989-07-22,,,,4530.0
2030,,1989-07-23,,,,4350.0
2031,55.0,1989-07-24,3.551494349999998,62.31820314999989,4.007333185232471,4210.0
2032,,1989-07-25,,,,4080.0
2033,,1989-07-26,,,,3960.0
2034,,1989-07-27,,,,3800.0
2035,,1989-07-28,,,,3660.0
2036,,1989-07-29,,,,3540.0
2037,,1989-07-30,,,,3450.0
2038,,1989-07-31,,,,3420.0
2039,,1989-08-01,,,,3450.0
2040,,1989-08-02,,,,3530.0
2041,,1989-08-03,,,,3660.0
2042,,1989-08-04,,,,3680.0
2043,,1989-08-05,,,,3760.0
2044,,1989-08-06,,,,3960.0
2045,,1989-08-07,,,,4280.0
2046,,1989-08-08,,,,4190.0
2047,,1989-08-09,,,,3910.0
2048,,1989-08-10,,,,3760.0
2049,,1989-08-11,,,,3700.0
2050,,1989-08-12,,,,3660.0
2051,,1989-08-13,,,,3610.0
2052,,1989-08-14,,,,3550.0
2053,,1989-08-15,,,,3410.0
2054,,1989-08-16,,,,3390.0
2055,,1989-08-17,,,,3330.0
2056,,1989-08-18,,,,3310.0
2057,,1989-08-19,,,,3300.0
2058,,1989-08-20,,,,3270.0
2059,,1989-08-21,,,,3340.0
2060,,1989-08-22,,,,3470.0
2061,,1989-08-23,,,,3440.0
2062,,1989-08-24,,,,3460.0
2063,,1989-08-25,,,,3500.0
2064,,1989-08-26,,,,3580.0
2065,,1989-08-27,,,,3610.0
2066,,1989-08-28,,,,3450.0
2067,,1989-08-29,,,,3270.0
2068,,1989-08-30,,,,3120.0
2069,,1989-08-31,,,,2960.0
2070,,1989-09-01,,,,2840.0
2071,,1989-09-02,,,,2770.0
2072,,1989-09-03,,,,2680.0
2073,,1989-09-04,,,,2600.0
2074,,1989-09-05,,,,2530.0
2075,,1989-09-06,,,,2490.0
2076,,1989-09-07,,,,2450.0
2077,,1989-09-08,,,,2400.0
2078,,1989-09-09,,,,2380.0
2079,3.0,1989-09-10,3.472281149999999,61.99152294999992,1.0986122886681098,2390.0
2080,,1989-09-11,,,,2330.0
2081,,1989-09-12,,,,2320.0
2082,,1989-09-13,,,,2210.0
2083,,1989-09-14,,,,2130.0
2084,,1989-09-15,,,,2050.0
2085,,1989-09-16,,,,2040.0
2086,,1989-09-17,,,,2030.0
2087,,1989-09-18,,,,2020.0
2088,,1989-09-19,,,,1940.0
2089,,1989-09-20,,,,1890.0
2090,,1989-09-21,,,,1820.0
2091,,1989-09-22,,,,1750.0
2092,,1989-09-23,,,,1670.0
2093,,1989-09-24,,,,1790.0
2094,,1989-09-25,,,,1800.0
2095,,1989-09-26,,,,1800.0
2096,,1989-09-27,,,,1740.0
2097,,1989-09-28,,,,1730.0
2098,,1989-09-29,,,,1710.0
2099,,1989-09-30,,,,1680.0
2100,,1989-10-01,,,,1770.0
2101,,1989-10-02,,,,1780.0
2102,,1989-10-03,,,,1750.0
2103,,1989-10-04,,,,1740.0
2104,,1989-10-05,,,,1790.0
2105,,1989-10-06,,,,1730.0
2106,,1989-10-07,,,,1660.0
2107,,1989-10-08,,,,1650.0
2108,,1989-10-09,,,,1530.0
2109,,1989-10-10,,,,1580.0
2110,,1989-10-11,,,,1540.0
2111,,1989-10-12,,,,1860.0
2112,,1989-10-13,,,,1770.0
2113,,1989-10-14,,,,1720.0
2114,,1989-10-15,,,,1730.0
2115,,1989-10-16,,,,1670.0
2116,,1989-10-17,,,,1640.0
2117,,1989-10-18,,,,1610.0
2118,,1989-10-19,,,,1670.0
2119,,1989-10-20,,,,1630.0
2120,,1989-10-21,,,,1720.0
2121,,1989-10-22,,,,1750.0
2122,,1989-10-23,,,,1960.0
2123,,1989-10-24,,,,2240.0
2124,,1989-10-25,,,,2200.0
2125,,1989-10-26,,,,2130.0
2126,,1989-10-27,,,,2160.0
2127,,1989-10-28,,,,2120.0
2128,,1989-10-29,,,,2030.0
2129,,1989-10-30,,,,1960.0
2130,,1989-10-31,,,,1940.0
2131,,1989-11-01,,,,1860.0
2132,,1989-11-02,,,,1810.0
2133,,1989-11-03,,,,1750.0
2134,,1989-11-04,,,,2370.0
2135,,1989-11-05,,,,2070.0
2136,,1989-11-06,,,,2220.0
2137,,1989-11-07,,,,2890.0
2138,,1989-11-08,,,,2910.0
2139,,1989-11-09,,,,3960.0
2140,,1989-11-10,,,,5630.0
2141,,1989-11-11,,,,5090.0
2142,,1989-11-12,,,,3840.0
2143,,1989-11-13,,,,3430.0
2144,,1989-11-14,,,,3500.0
2145,,1989-11-15,,,,3340.0
2146,,1989-11-16,,,,3040.0
2147,,1989-11-17,,,,2800.0
2148,,1989-11-18,,,,2540.0
2149,,1989-11-19,,,,2540.0
2150,,1989-11-20,,,,2880.0
2151,,1989-11-21,,,,3290.0
2152,,1989-11-22,,,,3050.0
2153,,1989-11-23,,,,3090.0
2154,,1989-11-24,,,,2990.0
2155,,1989-11-25,,,,2740.0
2156,,1989-11-26,,,,2560.0
2157,,1989-11-27,,,,2410.0
2158,,1989-11-28,,,,2310.0
2159,,1989-11-29,,,,2140.0
2160,,1989-11-30,,,,2080.0
2161,,1989-12-01,,,,1940.0
2162,,1989-12-02,,,,1930.0
2163,,1989-12-03,,,,2210.0
2164,,1989-12-04,,,,3360.0
2165,,1989-12-05,,,,3540.0
2166,,1989-12-06,,,,2930.0
2167,,1989-12-07,,,,2590.0
2168,,1989-12-08,,,,2600.0
2169,,1989-12-09,,,,2530.0
2170,,1989-12-10,,,,2390.0
2171,,1989-12-11,,,,2220.0
2172,,1989-12-12,,,,2080.0
2173,,1989-12-13,,,,1960.0
2174,,1989-12-14,,,,1830.0
2175,,1989-12-15,,,,1760.0
2176,,1989-12-16,,,,1820.0
2177,,1989-12-17,,,,1770.0
2178,,1989-12-18,,,,1760.0
2179,,1989-12-19,,,,1760.0
2180,,1989-12-20,,,,1700.0
2181,,1989-12-21,,,,1560.0
2182,,1989-12-22,,,,1480.0
2183,,1989-12-23,,,,1370.0
2184,,1989-12-24,,,,1280.0
2185,,1989-12-25,,,,1250.0
2186,,1989-12-26,,,,1360.0
2187,,1989-12-27,,,,1440.0
2188,,1989-12-28,,,,1480.0
2189,,1989-12-29,,,,1800.0
2190,,1989-12-30,,,,2170.0
2191,,1989-12-31,,,,2310.0
2192,,1990-01-01,,,,2400.0
2193,,1990-01-02,,,,2270.0
2194,,1990-01-03,,,,2030.0
2195,,1990-01-04,,,,1860.0
2196,,1990-01-05,,,,1720.0
2197,,1990-01-06,,,,1960.0
2198,,1990-01-07,,,,1930.0
2199,,1990-01-08,,,,2030.0
2200,,1990-01-09,,,,1980.0
2201,,1990-01-10,,,,2120.0
2202,,1990-01-11,,,,1940.0
2203,,1990-01-12,,,,1790.0
2204,,1990-01-13,,,,1740.0
2205,,1990-01-14,,,,1670.0
2206,,1990-01-15,,,,1660.0
2207,,1990-01-16,,,,1700.0
2208,,1990-01-17,,,,1620.0
2209,,1990-01-18,,,,1520.0
2210,,1990-01-19,,,,1430.0
2211,,1990-01-20,,,,1400.0
